country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 18:00:00,17.68588463886786,83.21173516951816,SO2,44,87,65
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 19:00:00,17.68084436049139,83.22351224660501,NH3,12,43,27
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 20:00:00,17.68184785482404,83.21514070463304,SO2,21,64,42
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 21:00:00,17.685256283213743,83.21408033562655,NO2,32,43,37
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 22:00:00,17.687053670858134,83.21749652691429,PM2.5,48,93,70
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",02-12-2025 23:00:00,17.688643215366703,83.22223264712015,NH3,40,82,61
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 00:00:00,17.691103255186775,83.22620679541599,OZONE,13,68,40
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 01:00:00,17.686285244080075,83.22746735486609,NO2,9,53,31
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 02:00:00,17.687805694028366,83.21870715687535,NH3,6,26,16
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 03:00:00,17.68782847595417,83.21719871009519,PM10,38,46,42
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 04:00:00,17.690893734514436,83.21368426644506,NH3,29,36,32
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 05:00:00,17.69442517186419,83.21515286418466,NH3,25,56,40
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 06:00:00,17.68138205729959,83.22141864086224,SO2,15,33,24
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 07:00:00,17.69217078712954,83.22108955475092,CO,36,55,45
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 08:00:00,17.682103978998402,83.22028232091942,OZONE,42,87,64
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 09:00:00,17.686771295868425,83.21251521394231,SO2,27,82,54
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 10:00:00,17.686376489637148,83.2168867846829,NO2,16,53,34
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 11:00:00,17.6897896526986,83.2094561421388,OZONE,22,62,42
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 12:00:00,17.689467445338877,83.20991944650602,OZONE,42,99,70
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 13:00:00,17.68795935957736,83.21366839672973,CO,16,31,23
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 14:00:00,17.683769862478517,83.20977641232328,SO2,8,63,35
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 15:00:00,17.6780689714131,83.21674248599022,SO2,44,99,71
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 16:00:00,17.67939078856539,83.2087757183623,SO2,23,40,31
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 17:00:00,17.687848228798998,83.22673766146848,PM2.5,46,63,54
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 18:00:00,17.691153416742697,83.21593183639285,CO,14,33,23
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 19:00:00,17.682263377018216,83.21588970733747,PM2.5,39,47,43
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 20:00:00,17.68971415762912,83.21635313899044,NH3,23,28,25
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 21:00:00,17.69040295588565,83.21229616941672,NH3,42,69,55
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 22:00:00,17.679197668651206,83.21280482970197,CO,5,17,11
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",03-12-2025 23:00:00,17.677663192841585,83.21004299849261,PM2.5,33,72,52
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 00:00:00,17.6830241529561,83.21674020577673,CO,44,88,66
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 01:00:00,17.68059806029535,83.2225188761815,NO2,37,83,60
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 02:00:00,17.692033954636116,83.22656930672345,PM2.5,12,51,31
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 03:00:00,17.69191848114587,83.22650098139148,SO2,48,55,51
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 04:00:00,17.69383158648638,83.21282405461592,OZONE,21,31,26
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 05:00:00,17.69590135071926,83.22778083629161,SO2,10,70,40
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 06:00:00,17.686488587620467,83.22837947651355,PM2.5,14,20,17
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 07:00:00,17.680041152523554,83.20981323956573,NO2,37,59,48
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 08:00:00,17.68522037788904,83.22055268045065,CO,17,46,31
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 09:00:00,17.692644830765605,83.22336718164338,NO2,13,59,36
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 10:00:00,17.685582382293354,83.21585047172665,PM2.5,11,46,28
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 11:00:00,17.68119239420403,83.22250809530175,SO2,46,54,50
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 12:00:00,17.678267080198655,83.21285298982669,PM2.5,34,61,47
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 13:00:00,17.687232698992165,83.21619703127475,SO2,22,57,39
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 14:00:00,17.690212746137256,83.21454003034401,OZONE,29,47,38
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 15:00:00,17.686373915655118,83.22258058962154,OZONE,38,59,48
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 16:00:00,17.685950406505004,83.2224744380419,PM2.5,43,66,54
India,AndhraPradesh,Visakhapatnam,"Central Station, Visakhapatnam",04-12-2025 17:00:00,17.69008140138251,83.22404962905524,PM2.5,47,69,58
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",04-12-2025 18:00:00,16.50096399516288,80.64745360748189,OZONE,15,28,21
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",04-12-2025 19:00:00,16.51211542522406,80.65493361410023,SO2,13,30,21
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",04-12-2025 20:00:00,16.501620729525353,80.6441796833119,SO2,30,82,56
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",04-12-2025 21:00:00,16.49941070062103,80.65237393060907,SO2,39,81,60
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",04-12-2025 22:00:00,16.513581658688516,80.65625163499936,SO2,27,68,47
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",04-12-2025 23:00:00,16.507294512099353,80.65531799038683,PM10,8,27,17
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 00:00:00,16.503937252172566,80.65034154946504,NH3,7,35,21
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 01:00:00,16.501719208533977,80.64398589394243,NH3,25,75,50
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 02:00:00,16.49872877934549,80.64212957809413,NO2,29,46,37
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 03:00:00,16.509801156607605,80.64493968102235,CO,29,74,51
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 04:00:00,16.504596064058443,80.64993589185411,NO2,39,51,45
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 05:00:00,16.497022670142076,80.65509691793682,NH3,34,72,53
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 06:00:00,16.510550724467368,80.64276083590272,OZONE,49,69,59
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 07:00:00,16.510427641225572,80.65517422104847,NH3,48,89,68
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 08:00:00,16.50075792549848,80.64096580490603,PM2.5,10,57,33
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 09:00:00,16.498984338498417,80.64492240383285,SO2,48,62,55
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 10:00:00,16.497609746261446,80.63831862726002,OZONE,24,41,32
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 11:00:00,16.50871046426408,80.64386717517424,CO,49,95,72
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 12:00:00,16.500357699739965,80.65120732976696,PM10,22,30,26
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 13:00:00,16.503189919384027,80.64681848840209,NO2,27,68,47
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 14:00:00,16.506660058208226,80.64764868681401,SO2,33,45,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 15:00:00,16.503429142862085,80.64196409346197,PM10,6,36,21
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 16:00:00,16.49813053156677,80.65476652328715,NH3,16,48,32
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 17:00:00,16.511982104108572,80.64697824101104,NH3,21,58,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 18:00:00,16.49989509684579,80.64381408909823,OZONE,5,49,27
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 19:00:00,16.49677989823752,80.6392654859586,OZONE,50,104,77
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 20:00:00,16.49834781616193,80.64001096403287,NO2,26,52,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 21:00:00,16.514515109807654,80.64810269161302,PM2.5,48,60,54
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 22:00:00,16.508073827458077,80.65606076696137,CO,38,57,47
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",05-12-2025 23:00:00,16.510870277570294,80.65410181260616,SO2,33,74,53
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 00:00:00,16.516044930578328,80.65405744638844,NH3,31,79,55
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 01:00:00,16.50500777480563,80.64046392311742,NO2,14,51,32
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 02:00:00,16.499894299470842,80.65432304022488,PM2.5,49,62,55
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 03:00:00,16.511931833139354,80.6500760321426,OZONE,8,61,34
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 04:00:00,16.515710021374666,80.64322804098835,OZONE,50,87,68
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 05:00:00,16.514700219452536,80.64321715387977,PM2.5,26,50,38
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 06:00:00,16.510961891633617,80.65749241179996,NO2,28,72,50
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 07:00:00,16.514845973570996,80.64993941841617,NO2,25,45,35
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 08:00:00,16.502265511808442,80.64423343745675,NH3,38,68,53
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 09:00:00,16.513977774249216,80.65332872176201,CO,41,72,56
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 10:00:00,16.51463597542964,80.64484904297522,CO,8,51,29
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 11:00:00,16.50605543463194,80.65586487136537,NH3,19,68,43
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 12:00:00,16.505194801183485,80.63964977405462,PM10,18,27,22
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 13:00:00,16.501424289983994,80.65275060426944,CO,12,18,15
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 14:00:00,16.50087820377678,80.65374793722333,OZONE,17,74,45
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 15:00:00,16.513871509308434,80.64490302977444,NO2,44,80,62
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 16:00:00,16.515130452930464,80.64697208167485,NH3,34,87,60
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 17:00:00,16.51241166717472,80.65721598045283,NH3,33,80,56
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 18:00:00,16.510793396220365,80.64128706181032,PM10,43,82,62
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 19:00:00,16.504460527601783,80.6554691055209,PM10,23,44,33
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 20:00:00,16.4983281972655,80.64658970417919,NH3,46,54,50
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 21:00:00,16.51048739288704,80.64012496925848,PM2.5,6,39,22
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 22:00:00,16.51140964499067,80.65751172490387,NO2,9,52,30
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",06-12-2025 23:00:00,16.498771815802748,80.64176263893116,CO,47,86,66
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 00:00:00,16.49737818297314,80.64498536473704,CO,32,72,52
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 01:00:00,16.50211555383984,80.64596274570468,SO2,30,65,47
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 02:00:00,16.504785906889037,80.65409289128917,NH3,43,78,60
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 03:00:00,16.512034799051396,80.64256080914903,PM10,24,55,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 04:00:00,16.507735369133233,80.64571109802147,NO2,14,73,43
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 05:00:00,16.50779191452356,80.65620742167917,OZONE,21,57,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 06:00:00,16.509118798195303,80.6472908650761,NO2,21,60,40
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 07:00:00,16.49638413456445,80.63910002009551,CO,9,58,33
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 08:00:00,16.506591779621218,80.65409036830138,OZONE,45,72,58
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 09:00:00,16.50184164200433,80.64579109124486,NH3,39,98,68
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 10:00:00,16.513914920290446,80.65003946579536,OZONE,10,56,33
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 11:00:00,16.496728013814103,80.65048025266495,NH3,15,53,34
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 12:00:00,16.500421821603357,80.64578354318513,CO,7,24,15
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 13:00:00,16.506075142231474,80.63930717881395,PM10,25,44,34
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 14:00:00,16.499033825539115,80.64207313885531,PM2.5,10,36,23
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 15:00:00,16.508588659530844,80.65057021333607,NH3,7,63,35
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 16:00:00,16.512879509400452,80.63843987296242,SO2,10,47,28
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 17:00:00,16.50597851509438,80.64904425771981,NH3,38,81,59
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 18:00:00,16.51491399417644,80.65061902753297,SO2,45,53,49
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 19:00:00,16.514441740188396,80.64235146293589,NO2,17,38,27
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 20:00:00,16.509487113319448,80.64277841367672,PM2.5,10,45,27
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 21:00:00,16.501012327307546,80.64171083963619,CO,10,46,28
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 22:00:00,16.496231572593388,80.64704862248924,OZONE,26,58,42
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",07-12-2025 23:00:00,16.49948026261662,80.64480736283686,OZONE,6,30,18
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 00:00:00,16.50163791826931,80.65529898715877,NO2,6,31,18
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 01:00:00,16.496624084740557,80.63909299824101,NH3,10,64,37
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 02:00:00,16.502495192415324,80.63971561254971,NH3,30,46,38
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 03:00:00,16.497266953981285,80.64158455359144,PM2.5,19,29,24
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 04:00:00,16.510839864325117,80.65499474099143,NH3,41,94,67
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 05:00:00,16.50399800699423,80.64889906425753,CO,49,84,66
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 06:00:00,16.500561799660034,80.65676067157982,SO2,37,58,47
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 07:00:00,16.512537991308072,80.63912515789664,NH3,43,73,58
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 08:00:00,16.510389149448006,80.64763629804884,NO2,43,101,72
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 09:00:00,16.51360202534561,80.64685577098074,PM10,7,15,11
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 10:00:00,16.505835134384018,80.65067243329241,CO,8,32,20
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 11:00:00,16.507405808553834,80.64505750563566,PM2.5,11,58,34
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 12:00:00,16.507237428027157,80.65632539724088,SO2,18,68,43
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 13:00:00,16.50365983946014,80.65259869390927,PM2.5,16,63,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 14:00:00,16.50844520459281,80.6392685904484,CO,39,87,63
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 15:00:00,16.51334353996618,80.65604916159091,PM10,12,60,36
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 16:00:00,16.507576444900504,80.65215535221331,PM10,9,60,34
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 17:00:00,16.51102182647721,80.64749994155655,CO,45,59,52
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 18:00:00,16.50877736324494,80.63810953519277,NH3,9,29,19
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 19:00:00,16.516125813909134,80.63980752383831,OZONE,7,59,33
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 20:00:00,16.508255229228272,80.63984002260953,OZONE,45,58,51
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 21:00:00,16.514716736200555,80.6565410022266,PM10,27,51,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 22:00:00,16.508446291144782,80.64122102546538,NO2,6,52,29
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",08-12-2025 23:00:00,16.509279994650335,80.65690848204136,PM10,33,49,41
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 00:00:00,16.51326205108161,80.64426293211797,NO2,18,28,23
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 01:00:00,16.51076859059477,80.64429891301897,NO2,30,48,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 02:00:00,16.49843465397677,80.64215737072361,NO2,16,71,43
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 03:00:00,16.497861165452445,80.64649228344999,PM10,29,87,58
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 04:00:00,16.51019238289268,80.65093721494306,PM2.5,25,80,52
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 05:00:00,16.515540011734146,80.65736824919627,NO2,12,72,42
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 06:00:00,16.501501630173376,80.63808450340426,NH3,29,50,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 07:00:00,16.508943194218116,80.6565025335113,NH3,23,55,39
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 08:00:00,16.503989913312356,80.65095308780141,NH3,47,53,50
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 09:00:00,16.508307782664804,80.6537808787076,NH3,11,55,33
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 10:00:00,16.49756583859089,80.65322663473418,SO2,47,78,62
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 11:00:00,16.501403115658675,80.64109845843068,PM10,23,41,32
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 12:00:00,16.512539497782793,80.64108681022064,NH3,18,76,47
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 13:00:00,16.502932631309573,80.65546654921565,NO2,29,53,41
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 14:00:00,16.507335278843737,80.65286064065613,SO2,9,64,36
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 15:00:00,16.512601733166097,80.64968891396012,CO,23,79,51
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 16:00:00,16.515143141505362,80.64258938069976,NO2,32,78,55
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 17:00:00,16.50293710804028,80.64819344112568,PM10,13,34,23
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 18:00:00,16.507380246498514,80.6499382417461,SO2,29,63,46
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 19:00:00,16.496356410866188,80.65552506869346,SO2,25,62,43
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 20:00:00,16.49749260104975,80.6484756346616,PM10,39,87,63
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 21:00:00,16.50966199831506,80.65591933384492,SO2,45,62,53
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 22:00:00,16.514351664097415,80.64484359453105,CO,29,81,55
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",09-12-2025 23:00:00,16.510298821478887,80.64895517063037,CO,32,66,49
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 00:00:00,16.507385468312915,80.65717447535422,PM2.5,7,17,12
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 01:00:00,16.507869148890382,80.64211086168527,NH3,15,69,42
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 02:00:00,16.497828697960838,80.6471955773145,SO2,24,62,43
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 03:00:00,16.50332418431247,80.6417774819401,CO,13,52,32
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 04:00:00,16.515424681228225,80.6394882506009,NH3,20,60,40
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 05:00:00,16.507512160904767,80.64494707178531,OZONE,43,96,69
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 06:00:00,16.506108523870306,80.65555033281953,OZONE,6,29,17
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 07:00:00,16.50153856817373,80.6397177045524,PM2.5,24,33,28
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 08:00:00,16.511562317843214,80.64953016483462,SO2,46,54,50
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 09:00:00,16.505255433623756,80.64971495003829,OZONE,26,68,47
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 10:00:00,16.51500674190664,80.63952525188598,PM10,32,51,41
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 11:00:00,16.498991182799095,80.65273503570907,SO2,11,48,29
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 12:00:00,16.50750538543981,80.65284156763575,NO2,10,24,17
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 13:00:00,16.50267359024166,80.64134038953806,PM2.5,45,76,60
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 14:00:00,16.4995483571024,80.6444347450867,NO2,5,44,24
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 15:00:00,16.49763004423699,80.65703574428893,PM2.5,50,68,59
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 16:00:00,16.496688279822052,80.64912073593965,PM10,21,45,33
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 17:00:00,16.513343426922802,80.64274182210659,CO,44,73,58
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 18:00:00,16.51123869125436,80.63886908032025,PM2.5,41,73,57
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 19:00:00,16.497861782530876,80.65096721141603,SO2,46,76,61
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 20:00:00,16.507230185707783,80.65250118123636,OZONE,41,85,63
